timestamp,test-class,test-method,time,description,result
"2022-06-03 05:01:06.793","acme.testing.inventor.chimpum.InventorChimpumCreateTest","positive",20822,""[1] recordIndex=0, code=BET-154-L, title=El Chimpum 1 positivo, description=Este es el Chimpum 1 testeo, startDate=2025/04/02 12:00, finishDate=2025/04/09 12:00, budget=EUR 50.00, link=null"","OK"
"2022-06-03 05:01:22.711","acme.testing.inventor.chimpum.InventorChimpumCreateTest","positive",15072,""[2] recordIndex=1, code=AND-000-A, title=El Chimpum 2 positivo, description=Este es el Chimpum 2 testeo, startDate=2030/09/01 17:00, finishDate=2030/09/08 17:00, budget=EUR 300.00, link=https://www.jsabina.com/"","OK"
"2022-06-03 05:01:37.19","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",13633,""[1] recordIndex=1, code=AAA-000-A, title=esto es estopa esto es estopa esto es estopa esto es estopa esto es estopa esto es estopa esto es esto es estopa, description=Este es el Chimpum 2 con un titulo de mas de 100 caracteres, startDate=2025/04/02 12:00, finishDate=2021/04/15 12:00, budget=EUR 50.00, link=null"","OK"
"2022-06-03 05:01:51.097","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",13116,""[2] recordIndex=2, code=AAA-000-A, title=El Chimpum 3 negativo, description=abc def ghi jkl mno pqrs tuv wxyz ABC DEF GHI JKL MNO PQRS TUV WXYZ !'§ $%& /() =?* '<> #|; ²³~ @`´ ©«» ¤¼× {} abc def ghi jkl mno pqrs tuv wxyz ABC DEF GHI JKL MNO PQRS TUV WXYZ !'§ $%& /() =?* '<> #|; ²³~ @`´ ©«» ¤¼× {} abc def ghi jkl mno pqrs tuv wxyz esta descripcion tiene mas de 255 caracteres, startDate=2025/04/02 12:00, finishDate=2021/04/15 12:00, budget=EUR 50.00, link=null"","OK"
"2022-06-03 05:02:04.845","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",12839,""[3] recordIndex=3, code=AAA-000-A, title=null, description=Este es el Chimpum 4 testeo titulo vacio, startDate=2025/04/02 12:00, finishDate=2021/04/15 12:00, budget=EUR 50.00, link=null"","OK"
"2022-06-03 05:02:18.128","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",12364,""[4] recordIndex=4, code=AAA-000-A, title=El Chimpum 5 negativo descripcion vacia, description=null, startDate=2025/04/02 12:00, finishDate=2021/04/15 12:00, budget=EUR 50.00, link=null"","OK"
"2022-06-03 05:02:31.515","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",12544,""[5] recordIndex=5, code=AAA-000-A, title=El Chimpum 7 negativo startdate mal, description=Este es el Chimpum 7 testeo, startDate=2021/03/31 12:00, finishDate=2021/04/15 12:00, budget=EUR 50.00, link=null"","OK"
"2022-06-03 05:02:44.721","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",12428,""[6] recordIndex=6, code=AAA-000-A, title=El Chimpum 8 negativo finishdate mal, description=Este es el Chimpum 8 testeo, startDate=2025/04/02 12:00, finishDate=2025/04/08 12:00, budget=EUR 50.00, link=null"","OK"
"2022-06-03 05:02:57.857","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",12247,""[7] recordIndex=7, code=AAA-000-A, title=El Chimpum 9 budget negativo, description=Este es el Chimpum 9 testeo, startDate=2025/04/02 12:00, finishDate=2021/04/15 12:00, budget=EUR -100.00, link=null"","OK"
"2022-06-03 05:03:10.84","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",12242,""[8] recordIndex=8, code=AAA-000-A, title=El Chimpum 10 budget erroneo, description=Este es el Chimpum 10 testeo, startDate=2025/04/02 12:00, finishDate=2021/04/15 12:00, budget=YEN 1300.00, link=null"","OK"
"2022-06-03 05:03:24.505","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",13129,""[9] recordIndex=9, code=AAA-000-A, title=El Chimpum 11 budget vacio, description=Este es el Chimpum 11 testeo, startDate=2025/04/02 12:00, finishDate=2021/04/15 12:00, budget=null, link=null"","OK"
"2022-06-03 05:03:36.843","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",11793,""[10] recordIndex=10, code=AAA-000-A, title=sexo viagra, description=Este es el Chimpum 12 testeo, startDate=2025/04/02 12:00, finishDate=2021/04/15 12:00, budget=EUR 50.00, link=este enlace esta mal escrito"","OK"
"2022-06-03 05:03:49.883","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",12210,""[11] recordIndex=11, code=AAA-000-A, title=El Chimpum 13 negativo, description=cialis sexo nigeria, startDate=2025/04/02 12:00, finishDate=2021/04/15 12:00, budget=EUR 50.00, link=null"","OK"
"2022-06-03 05:04:04.102","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",13384,""[12] recordIndex=12, code=AAA-000-A, title=sexo sexo, description=esta es una descripcion con spam cialis, startDate=2025/04/02 12:00, finishDate=2021/04/15 12:00, budget=EUR 50.00, link=null"","OK"
